代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,Market Cap,市盈率,PB,5日的区间涨跌幅,PEG
sz000600,建投能源,4.18,0.17,4.239,4.17,4.18,4.01,3.86,4.28,3.79,56213594.0,225433422.0,7488998251.679999,162.19,0.75,-0.11814345991561191,-155.0290162664601
sz000601,韶能股份,3.1,-0.03,-0.958,3.1,3.11,3.13,3.0,3.24,2.9,20573156.0,63007640.0,3349710173.9,-24.96,0.73,-0.1927083333333333,6.529620253164556
sz000603,盛达资源,7.91,0.52,7.037,7.91,7.92,7.39,7.27,8.05,7.11,17048897.0,130192443.0,5457657526.86,18.32,1.75,-0.07808857808857808,-139.69000000000008
sz000605,渤海股份,4.25,-0.3,-6.593,4.24,4.25,4.55,4.41,4.47,4.1,17537490.0,73406995.0,1498799050.0,105.92,0.71,-0.25569176882662,290.8311864406778
sz000607,华媒控股,3.22,-0.11,-3.303,3.22,3.23,3.33,3.18,3.37,3.0,30882680.0,95970766.0,3276988880.2000003,43.6,2.03,-0.20099255583126552,-130.8
sz000608,阳光股份,1.9,-0.2,-9.524,1.89,1.9,2.1,1.96,2.03,1.89,44336265.0,85028789.0,1424835287.1,-3.7,0.54,-0.2635658914728683,0.5302508361204014
sz000609,中迪投资,4.0,-0.39,-8.884,3.99,4.0,4.39,3.95,4.3,3.95,21959200.0,87829215.0,1197062088.0,-4.9,2.39,-0.23371647509578541,22.05
sz000610,西安旅游,10.88,0.39,3.718,10.87,10.88,10.49,10.36,11.02,9.55,10536898.0,109120938.0,2575817162.88,-16.43,4.39,-0.08263069139966263,-12.713886659979938
sz000612,焦作万方,4.26,0.15,3.65,4.25,4.26,4.11,3.94,4.36,3.91,29393865.0,120914595.0,5078769418.44,16.1,0.91,-0.13414634146341467,-67.86455696202532
sz000617,中油资本,5.72,0.48,9.16,5.71,5.72,5.24,5.15,5.75,5.1,161259006.0,885202313.0,72312692331.87999,12.71,0.72,-0.06991869918699196,-111.84800000000004
sz000619,海螺新材,4.35,-0.11,-2.466,4.34,4.36,4.46,4.28,4.55,4.01,22263160.0,93512689.0,1919084414.85,-23.53,0.87,-0.18843283582089565,65.84764747191011
sz000622,恒立实业,2.55,-0.27,-9.574,2.54,2.55,2.82,2.54,2.67,2.54,19439400.0,49888427.0,1084326300.0,-156.52,5.74,-0.26724137931034486,17.78636363636364
sz000623,吉林敖东,14.67,1.12,8.266,14.66,14.67,13.55,13.5,14.73,13.4,21054576.0,298075951.0,17140693981.77,7.28,0.65,0.03895184135977342,1723.5951515151673
sz000625,长安汽车,12.88,1.09,9.245,12.88,12.89,11.79,11.7,12.94,11.64,195077956.0,2429445625.0,127734682745.04001,10.85,1.82,0.0062500000000000056,9.031675874769796
sz000626,远大控股,4.49,-0.49,-9.839,4.48,4.49,4.98,4.5,4.73,4.48,11914320.0,53895332.0,2285142683.36,-64.37,0.76,-0.25166666666666665,138.3955
sz000627,天茂集团,2.39,0.16,7.175,2.38,2.39,2.23,2.11,2.43,2.11,57598776.0,130224939.0,11808103704.35,-62.4,0.57,-0.0946969696969697,155.99999999999997
sz000628,高新发展,36.35,2.64,7.832,36.35,36.36,33.71,33.4,37.08,32.07,35574439.0,1248104965.0,12805378000.0,32.1,6.43,-0.04013731185635057,147.4693069306932
sz000629,钒钛股份,2.8,0.25,9.804,2.8,2.81,2.55,2.52,2.81,2.51,125826301.0,340563239.0,26026093086.0,24.04,2.17,-0.0070921985815602905,1956.0968421052498
sz000630,铜陵有色,3.18,0.19,6.355,3.17,3.18,2.99,2.98,3.19,2.95,211639102.0,655157641.0,40281091758.66,10.99,1.26,0.052980132450331174,-106.23666666666676
sz000631,顺发恒业,2.42,-0.06,-2.419,2.41,2.42,2.48,2.43,2.53,2.23,40574582.0,95693306.0,5796575383.28,18.98,1.0,-0.17406143344709904,25.306666666666665
sz000632,三木集团,2.81,-0.3,-9.646,2.81,2.82,3.11,2.9,3.01,2.8,28372603.0,80716488.0,1308109991.7,128.43,0.91,-0.25265957446808507,-307.33467248908295
sz000633,合金投资,4.37,-0.29,-6.223,4.36,4.37,4.66,4.33,4.64,4.19,13451230.0,57896672.0,1682914850.01,424.34,9.42,-0.22927689594356257,559.3572727272726
sz000635,英 力 特,5.75,-0.59,-9.306,5.74,5.75,6.34,5.85,6.08,5.71,21522580.0,124391032.0,1747514159.5,-2.66,0.97,-0.27490542244640603,0.02062015503875969
sz000636,风华高科,10.02,0.91,9.989,10.02,0.0,9.11,9.02,10.02,8.88,19508858.0,187762213.0,11593272374.22,83.86,0.97,-0.030009680542110406,-118.99054054054055
sz000638,万方发展,3.98,-0.4,-9.132,3.97,3.98,4.38,3.99,4.22,3.94,32560419.0,130182840.0,1236954352.98,-1608.07,7.02,-0.26022304832713755,1692.7052631578947
sz000639,西王食品,2.76,-0.09,-3.158,2.76,2.77,2.85,2.77,2.89,2.57,35701106.0,95105661.0,2979221542.2,-5.61,0.88,-0.2136752136752137,1.2887837837837839
sz000650,仁和药业,5.69,0.43,8.175,5.68,5.69,5.26,5.22,5.74,5.17,38270208.0,209886313.0,7965648551.460001,11.18,1.33,-0.006980802792321122,-76.66285714285713
sz000651,格力电器,35.9,-0.18,-0.499,35.9,35.91,36.08,35.9,36.8,35.55,77154588.0,2786260236.0,202167466101.9,7.73,1.8,0.0184397163120567,80.07487179487187
sz000652,泰达股份,3.29,0.17,5.449,3.28,3.29,3.12,3.15,3.34,2.99,15155087.0,48366169.0,4854637973.08,25.77,0.86,-0.07323943661971825,-89.50850409836063
sz000655,金岭矿业,5.04,-0.05,-0.982,5.03,5.04,5.09,4.78,5.26,4.59,19958686.0,97174805.0,3000514759.2,16.79,0.94,-0.18048780487804883,28.64960317460317
sz000656,金科股份,1.34,0.07,5.512,1.34,1.35,1.27,1.23,1.34,1.14,320932096.0,395324874.0,7155219193.440001,-0.35,0.71,-0.10666666666666662,0.045522388059701484
sz000657,中钨高新,7.45,0.68,10.044,7.45,0.0,6.77,6.78,7.45,6.78,25305969.0,183294532.0,10410466949.300001,20.96,1.81,-0.03622250970245799,503.03999999999957
sz000659,珠海中富,1.65,0.0,0.0,1.65,1.66,1.65,1.62,1.73,1.5,21925042.0,35130128.0,2121409158.0,-17.0,5.02,-0.1624365482233503,2.070909090909091
sz000661,长春高新,118.99,8.29,7.489,118.99,119.0,110.7,109.88,119.0,109.21,7655848.0,884758234.0,48136713168.1,10.44,2.26,0.04148796498905904,95.9239603960396
sz000663,永安林业,5.33,-0.21,-3.791,5.32,5.33,5.54,5.2,5.67,4.99,22957100.0,118349570.0,1794525341.57,24.74,1.72,-0.20802377414561668,6.185
sz000665,湖北广电,3.37,0.0,0.0,3.36,3.37,3.37,3.28,3.49,3.05,28048859.0,90326450.0,3822791336.3900003,-6.6,0.7,-0.1468354430379747,-29.69999999999999
sz000668,荣丰控股,6.18,-0.69,-10.044,0.0,6.18,6.87,6.18,6.37,6.18,5257200.0,32663202.0,907482880.1999999,-23.49,0.77,-0.2945205479452055,20.206451612903223
sz000670,盈方微,4.22,0.05,1.199,4.21,4.22,4.17,3.88,4.33,3.81,27849536.0,113457482.0,3583992659.2,-138.39,60.59,-0.1491935483870968,-38.7104895104895
sz000672,上峰水泥,7.04,0.42,6.344,7.04,7.05,6.62,6.5,7.16,6.48,10098548.0,68920989.0,6824543968.0,7.99,0.78,-0.052489905787348544,-14.169765624999998
sz000676,智度股份,5.9,0.19,3.327,5.89,5.9,5.71,5.45,6.05,5.25,89251812.0,507038777.0,7531391134.8,-20.22,2.04,-0.1522988505747126,5.015442257529049
sz000677,恒天海龙,2.08,-0.09,-4.147,2.08,2.09,2.17,2.04,2.15,1.97,28745701.0,59120319.0,1797074131.8400002,39.93,3.95,-0.19066147859922172,-119.79
sz000678,襄阳轴承,4.49,-0.38,-7.803,4.49,4.5,4.87,4.38,4.77,4.38,33930780.0,151435191.0,2063656968.5300002,-26.2,2.48,-0.1196078431372548,-18.012499999999996
sz000679,大连友谊,3.5,-0.39,-10.026,0.0,3.5,3.89,3.64,3.64,3.5,15262447.0,53691703.0,1247400000.0,-47.38,3.51,-0.27685950413223137,61.58491370125719
sz000680,山推股份,5.72,0.2,3.623,5.72,5.73,5.52,5.51,5.8,5.35,58713537.0,328646550.0,8584892956.639999,12.79,1.62,0.05340699815837938,4.805660562459123
sz000681,视觉中国,10.91,0.81,8.02,10.91,10.92,10.1,10.05,11.1,9.86,24686650.0,258749156.0,7643299826.76,50.05,2.17,-0.06752136752136745,-142.57062663185377
sz000682,东方电子,7.27,0.66,9.985,7.26,7.27,6.61,6.58,7.27,6.45,18836522.0,131655269.0,9747085340.89,17.65,2.22,0.011126564673157048,64.85000000000001
sz000683,远兴能源,5.37,0.48,9.816,5.36,5.37,4.89,4.85,5.38,4.8,58451379.0,302956259.0,20084973667.2,10.05,1.47,0.028735632183908115,-21.695238095238093
sz000685,中山公用,7.07,0.32,4.741,7.07,7.08,6.75,6.71,7.18,6.62,21947145.0,150528282.0,10429037251.57,8.17,0.64,-0.04070556309362277,-31.10884615384615
sz000686,东北证券,6.68,0.54,8.795,6.67,6.68,6.14,6.1,6.75,6.09,31551810.0,204898697.0,15634225472.199999,27.03,0.85,0.0,-31.512293346774197
sz000688,国城矿业,7.73,0.24,3.204,7.73,7.74,7.49,7.11,7.94,6.91,12324879.0,91436014.0,8639812195.53,350.04,3.1,-0.15054945054945046,-3282.0582178217787
sz000690,宝新能源,4.83,0.31,6.858,4.82,4.83,4.52,4.48,4.87,4.45,61584930.0,290085670.0,10509538373.460001,15.42,0.88,-0.010245901639344227,-19.532
sz000691,亚太实业,2.99,-0.33,-9.94,0.0,2.99,3.32,2.99,3.07,2.99,11688900.0,35080083.0,966577300.0000001,-12.08,17.03,-0.25806451612903225,13.21414847161572
sz000695,滨海能源,6.8,-0.18,-2.579,6.8,6.81,6.98,7.04,7.3,6.29,5221250.0,34599388.0,1510603265.2,-38.59,7.91,-0.2237442922374429,-48.33647288715194
sz000698,沈阳化工,2.97,-0.05,-1.656,2.97,2.98,3.02,2.88,3.08,2.76,27589851.0,79391022.0,2433957753.15,-1.35,1.44,-0.19729729729729728,0.07663755458515284
sz000700,模塑科技,4.54,0.15,3.417,4.54,4.55,4.39,4.31,4.69,4.1,37886084.0,166300055.0,4167789866.06,8.22,1.17,-0.1368821292775665,-2.326825396825397
sz000701,厦门信达,3.23,-0.25,-7.184,3.22,3.23,3.48,3.16,3.41,3.13,34540200.0,110477674.0,2219585282.38,-46.23,2.18,-0.23459715639810422,610.0009322033895
sz000702,正虹科技,3.63,-0.39,-9.701,3.63,3.64,4.02,3.65,3.8,3.62,18246453.0,66393431.0,1258248561.24,-15.86,2.46,-0.27254509018036077,32.844490398818316
sz000703,恒逸石化,6.93,0.63,10.0,6.93,0.0,6.3,6.17,6.93,6.17,29989616.0,200767738.0,25407473033.25,-10.54,1.06,0.11235955056179762,7.969268292682926
sz000705,浙江震元,6.7,0.26,4.037,6.7,6.72,6.44,6.47,6.89,6.08,21583103.0,139282155.0,2238626016.2000003,22.39,1.14,-0.1102257636122178,inf
sz000707,双环科技,6.15,0.39,6.771,6.14,6.15,5.76,5.74,6.21,5.51,11519266.0,67788611.0,2854496454.75,4.63,1.49,-0.09158050221565721,4.343755795981453
sz000708,中信特钢,14.28,0.3,2.146,14.28,14.29,13.98,13.9,14.37,13.75,14502658.0,206031297.0,72073392663.72,11.89,1.96,0.03478260869565208,-140.85076923076912
sz000709,河钢股份,2.13,0.11,5.446,2.13,2.14,2.02,2.0,2.14,2.0,101252944.0,210864557.0,22018067925.96,20.13,0.43,0.024038461538461453,-43.92
sz000710,贝瑞基因,6.65,-0.35,-5.0,6.65,6.66,7.0,6.43,7.01,6.3,20865525.0,135163354.0,2350917742.25,-6.62,1.08,-0.2092746730083234,-4.0239215686274505
sz000712,锦龙股份,10.68,0.66,6.587,10.67,10.68,10.02,9.95,10.91,9.57,27172803.0,279468651.0,9569280000.0,-21.1,3.69,-0.0902896081771721,-10.913793103448276
sz000713,丰乐种业,6.38,0.3,4.934,6.37,6.38,6.08,5.94,6.47,5.73,10894559.0,66951268.0,3917415572.4,129.3,2.08,-0.0576070901033973,-190.56083086053414
sz000715,中兴商业,5.36,-0.16,-2.899,5.35,5.36,5.52,5.2,5.6,4.98,33172975.0,171910409.0,2228253518.4,19.52,1.23,-0.16640746500777595,-53.67999999999999
sz000716,黑芝麻,4.37,0.23,5.556,4.37,4.38,4.14,4.0,4.55,3.78,27298520.0,113061100.0,3251278033.5,-29.37,1.29,-0.11178861788617883,-102.79499999999997
sz000717,中南股份,2.05,0.02,0.985,2.05,2.06,2.03,1.96,2.11,1.91,58906955.0,117981963.0,4968883459.5,-6.72,0.55,-0.1632653061224491,4.014414197623703
sz000718,苏宁环球,2.16,0.12,5.882,2.16,2.17,2.04,2.03,2.22,1.98,30528944.0,63627738.0,6554814589.440001,24.87,0.69,-0.09243697478991586,-59.153411214953266
sz000719,中原传媒,8.55,0.44,5.425,8.55,8.56,8.11,8.0,8.7,7.69,18540462.0,152379218.0,8748392053.95,7.85,0.86,-0.0952380952380951,124.29166666666654
sz000720,新能泰山,2.8,-0.21,-6.977,2.79,2.8,3.01,2.95,3.0,2.71,17592005.0,49428305.0,3518288398.7999997,-47.1,1.41,-0.24324324324324334,-112.65
sz000721,西安饮食,7.9,0.24,3.133,7.89,7.9,7.66,7.39,8.22,6.9,21870815.0,163600019.0,4533923033.2,-30.05,9.54,-0.1103603603603604,-194.95009596928995
sz000722,湖南发展,7.32,0.12,1.667,7.32,7.33,7.2,6.65,7.55,6.55,8414040.0,59005950.0,3397638624.2400002,133.72,1.07,-0.14385964912280705,-316.0654545454545
sz000723,美锦能源,5.16,0.47,10.021,5.16,0.0,4.69,4.58,5.16,4.58,56860140.0,283146901.0,22323343946.52,22.45,1.53,-0.03731343283582093,-189.2214285714287
sz000725,京东方Ａ,3.82,0.17,4.658,3.82,3.83,3.65,3.62,3.83,3.61,552147844.0,2072658495.0,143832661524.9,41.88,1.12,0.06111111111111104,-57.182307692307695
sz000726,鲁 泰Ａ,5.75,0.15,2.679,5.75,5.76,5.6,5.61,5.91,5.42,5677626.0,32117313.0,4965743895.5,8.02,0.54,-0.05891980360065471,4.405352112676056
sz000727,冠捷科技,2.19,0.15,7.353,2.19,2.2,2.04,2.0,2.22,1.99,95132000.0,203009200.0,9919751686.199999,32.35,3.34,-0.030973451327433562,-38.62931910569106
sz000728,国元证券,6.39,0.47,7.939,6.38,6.39,5.92,5.84,6.43,5.81,64620615.0,399969175.0,27884540723.489998,13.83,0.82,0.0,-152.13000000000005
sz000729,燕京啤酒,8.41,0.54,6.861,8.4,8.41,7.87,7.86,8.52,7.8,33478962.0,276960489.0,23703915857.81,34.89,1.67,0.03190184049079752,64.22931818181819
sz000731,四川美丰,6.17,0.25,4.223,6.17,6.18,5.92,5.83,6.24,5.69,8702100.0,51958334.0,3539961485.6,7.93,0.86,-0.07218045112781961,78.10118488253312
sz000733,振华科技,44.18,2.51,6.024,44.17,44.18,41.67,41.02,44.41,41.02,10819589.0,467752949.0,24483205461.579998,8.96,1.78,-0.009417040358744433,15.23921264469123
sz000735,罗 牛 山,4.39,0.18,4.276,4.39,4.4,4.21,4.03,4.5,3.95,22082166.0,93423417.0,5055144607.42,-57.33,1.22,-0.11313131313131322,47.336578947368416
sz000736,中交地产,8.57,-0.26,-2.945,8.56,8.57,8.83,8.21,9.12,8.0,37786673.0,316496849.0,5959866714.7300005,-7.46,2.64,-0.12729124236252545,8.746206896551723
sz000737,北方铜业,4.45,0.29,6.971,4.45,4.46,4.16,4.02,4.53,3.98,22487785.0,95344443.0,7887429943.150001,13.41,1.65,-0.11354581673306761,-44.07924916943522
sz000738,航发控制,15.17,1.26,9.058,15.17,15.19,13.91,13.88,15.25,13.79,16712155.0,244396520.0,19951341295.17,24.64,1.7,-0.0006587615283267317,82.13333333333334
sz000739,普洛药业,12.14,1.1,9.964,12.14,0.0,11.04,11.0,12.14,10.88,15623855.0,182861039.0,14307275192.880001,11.0,2.38,-0.0008230452674896944,281.35015772870605
sz000750,国海证券,3.26,0.25,8.306,3.26,3.27,3.01,2.98,3.29,2.97,81426191.0,257047994.0,20818928795.02,56.51,1.11,0.009287925696594366,-87.90444444444444
sz000751,锌业股份,2.46,0.07,2.929,2.46,2.47,2.39,2.36,2.53,2.26,26253718.0,62308887.0,3974451263.7,33.58,1.12,-0.12455516014234878,-48.843636363636364
sz000753,漳州发展,2.83,-0.01,-0.352,2.81,2.83,2.84,2.77,2.99,2.56,30686805.0,82801511.0,2805891430.9300003,63.74,1.06,-0.1891117478510029,-144.49847429519073
sz000755,山西路桥,4.49,-0.02,-0.443,4.48,4.49,4.51,4.23,4.58,4.07,53577147.0,228973872.0,6588222780.04,14.36,1.34,0.08980582524271848,42821.52000000472
sz000756,新华制药,15.19,1.23,8.811,15.18,15.19,13.96,13.68,15.27,13.45,15313688.0,221733237.0,10365771975.65,18.69,2.31,-0.03555555555555559,174.4400000000002
sz000757,浩物股份,2.82,-0.31,-9.904,0.0,2.82,3.13,2.91,2.93,2.82,20305100.0,57649691.0,1502259387.8999999,-13.67,0.9,-0.265625,7.726521739130435
sz000758,中色股份,4.29,0.25,6.188,4.29,4.3,4.04,4.01,4.35,3.98,30711405.0,128396638.0,8551038527.46,185.99,1.65,0.01658767772511855,73.00542056074768
sz000759,中百集团,3.11,-0.33,-9.593,3.1,3.11,3.44,3.1,3.28,3.1,52764301.0,165320753.0,2116732865.0,-9.46,0.78,-0.12394366197183097,-0.6169565217391305
sz000761,本钢板材,3.03,0.14,4.844,3.02,3.03,2.89,2.87,3.09,2.76,29905062.0,86951705.0,12447904485.06,-5.35,0.75,-0.056074766355140235,3.5666666666666664
sz000762,西藏矿业,20.0,1.75,9.589,19.99,20.0,18.25,18.17,20.08,17.87,22370234.0,432676517.0,10423482800.0,22.1,3.39,-0.06976744186046512,4.735714285714287
sz000766,通化金马,14.04,0.81,6.122,14.03,14.04,13.23,13.2,14.4,12.44,49050631.0,661149997.0,13569585686.279999,384.71,5.86,-0.04813559322033904,-1538.8399999999995
sz000767,晋控电力,2.49,0.17,7.328,2.48,2.49,2.32,2.29,2.55,2.27,31283447.0,75663384.0,7661586125.31,-8.39,1.16,-0.08791208791208782,-0.24269987946966656
sz000768,中航西飞,19.48,1.2,6.565,19.48,19.49,18.28,18.0,19.49,17.95,15663621.0,296203756.0,54188296583.08,75.9,3.24,0.00984966303784351,-382.41923076923075
sz000776,广发证券,13.73,0.6,4.57,13.72,13.73,13.13,13.08,13.8,13.03,42804283.0,578596314.0,104637533626.72,11.77,0.93,0.0021897810218978932,-41.783500000000004
sz000777,中核科技,12.12,0.88,7.829,12.11,12.12,11.24,11.11,12.3,10.58,11238812.0,128474323.0,4659795707.16,16.62,2.48,-0.08940646130728784,36.80142857142857
sz000778,新兴铸管,3.75,0.23,6.534,3.74,3.75,3.52,3.49,3.77,3.48,61033260.0,222531090.0,14962720410.0,10.13,0.59,0.01902173913043474,-61.51405797101447
sz000779,甘咨询,7.2,0.04,0.559,7.2,7.21,7.16,6.81,7.44,6.5,7049342.0,48762721.0,3374447284.8,12.99,1.2,-0.17714285714285713,-41.46643405188162
sz000782,美达股份,4.15,0.07,1.716,4.14,4.15,4.08,4.08,4.26,3.92,11333275.0,46151136.0,2849313262.3500004,-20.15,2.15,-0.1113490364025695,10.554761904761904
sz000783,长江证券,5.03,0.46,10.066,5.03,0.0,4.57,4.52,5.03,4.51,83801937.0,408241905.0,27815706234.34,14.41,0.91,0.02028397565922932,-37.296470588235294
sz000785,居然之家,2.79,0.25,9.843,2.79,0.0,2.54,2.48,2.79,2.44,48080917.0,127737924.0,17541534281.670002,12.63,0.89,-0.01413427561837457,-44.20500000000001
sz000786,北新建材,27.94,0.88,3.252,27.94,27.95,27.06,26.84,27.95,26.8,17251240.0,473472725.0,47204849105.48,12.89,2.09,0.046050168476226144,-120.17179372197306
sz000788,北大医药,4.41,-0.06,-1.342,4.41,4.42,4.47,4.3,4.58,4.04,19564035.0,83630137.0,2628304544.25,47.27,1.84,-0.18333333333333335,159.17897674418612
sz000789,万年青,5.97,0.37,6.607,5.96,5.97,5.6,5.62,6.1,5.45,11328848.0,64786770.0,4760493474.24,34.35,0.69,-0.08435582822085888,-45.41136363636364
sz000790,华神科技,3.27,-0.05,-1.506,3.27,3.28,3.32,3.17,3.4,3.02,22218538.0,70574567.0,2054026184.28,57.34,1.99,-0.19259259259259257,-258.03000000000014
sz000791,甘肃能源,4.89,0.16,3.383,4.88,4.89,4.73,4.68,5.02,4.55,23300300.0,110083447.0,7826643216.15,15.3,0.9,-0.04305283757338564,97.17019867549668
sz000792,盐湖股份,14.65,1.0,7.326,14.64,14.65,13.65,13.6,14.78,13.55,48924765.0,704344356.0,79591643244.8,8.17,2.68,0.021617852161785252,3.339702489666443
sz000793,华闻集团,1.37,-0.1,-6.803,1.37,1.38,1.47,1.35,1.45,1.32,84058941.0,113485700.0,2736226276.09,-4.93,1.42,-0.2472527472527472,0.09467182573803382
sz000795,英洛华,4.36,0.29,7.125,4.35,4.36,4.07,4.01,4.47,3.94,16773449.0,70574558.0,4942862689.08,35.54,1.87,-0.08786610878661086,38.892216117216115
sz000797,中国武夷,2.49,0.08,3.32,2.48,2.49,2.41,2.37,2.51,2.17,66353982.0,153630474.0,3911178000.3300004,205.87,0.78,-0.09454545454545447,-477.56238095238103
sz000798,中水渔业,6.6,-0.73,-9.959,6.6,6.61,7.33,6.6,6.98,6.6,23015800.0,153615371.0,2414667499.2,-96.33,3.91,-0.2933618843683084,87.03698823529412
sz000799,酒鬼酒,55.7,2.94,5.572,55.69,55.7,52.76,52.65,56.0,50.46,10063505.0,539907501.0,18098544186.0,30.86,4.3,-0.10262606734332201,177.52892887029296
sz000800,一汽解放,7.85,0.46,6.225,7.84,7.85,7.39,7.3,7.91,7.27,20206560.0,154156856.0,36400438028.75,23.92,1.51,0.0,-26.210113325517785
sz000801,四川九洲,7.31,0.5,7.342,7.31,7.32,6.81,6.53,7.45,6.3,27846081.0,190952045.0,7476716582.259999,34.15,2.58,-0.07818411097099623,93.41805019305015
sz000802,北京文化,5.35,0.14,2.687,5.35,5.36,5.21,5.2,5.49,4.96,11974300.0,62626366.0,3830066364.2499995,-23.75,2.73,-0.0480427046263346,43.93867924528302
sz000803,山高环能,3.81,-0.11,-2.806,3.81,3.82,3.92,3.66,3.89,3.53,15476671.0,56127266.0,1816213135.41,153.19,1.26,-0.20954356846473032,-1429.7733333333322
sz000807,云铝股份,10.62,0.61,6.094,10.62,10.63,10.01,9.88,10.77,9.82,37361588.0,385913346.0,36829707641.1,10.49,1.52,-0.009328358208955357,44.8972
sz000809,铁岭新城,1.95,-0.22,-10.138,1.95,1.96,2.17,2.0,2.06,1.95,18376850.0,36221074.0,1608343021.35,-64.38,0.57,-0.2613636363636364,86.51062499999998
sz000810,创维数字,9.42,0.72,8.276,9.41,9.42,8.7,8.66,9.57,8.42,32839354.0,300400922.0,10835035398.24,17.74,1.74,-0.05894105894105893,20.112769362675046
sz000811,冰轮环境,9.77,0.71,7.837,9.77,9.78,9.06,9.05,9.97,8.91,22270227.0,211156164.0,7460936745.08,10.46,1.4,-0.06507177033492821,24.611764705882365
sz000812,陕西金叶,3.97,0.23,6.15,3.97,3.98,3.74,3.53,4.04,3.46,26893895.0,102485202.0,3051709677.58,57.88,1.71,-0.15531914893617021,57.45545232273838
sz000813,德展健康,2.46,0.1,4.237,2.46,2.47,2.36,2.33,2.53,2.23,47944312.0,113547113.0,5325791735.4,-98.89,1.02,-0.08550185873605948,564.7717777777777
sz000815,美利云,6.22,-0.58,-8.529,6.21,6.22,6.8,6.12,6.61,6.12,47079204.0,293726715.0,4324536077.7,-23.8,2.32,-0.23493234932349333,-1.535483870967742
sz000816,智慧农业,2.28,-0.04,-1.724,2.28,2.29,2.32,2.19,2.4,2.09,35411014.0,77422757.0,3299190365.0399995,-84.74,1.52,-0.09881422924901187,54.58401590457256
sz000818,航锦科技,21.49,1.64,8.262,21.48,21.49,19.85,20.01,21.82,19.28,19763596.0,404779392.0,14595062439.999998,96.6,3.98,-0.0997067448680353,-140.9837837837838
sz000819,岳阳兴长,13.66,0.78,6.056,13.66,13.67,12.88,12.85,13.66,12.01,4896937.0,63406385.0,5050067931.96,46.08,4.63,-0.02498215560314059,181.7599999999999
sz000820,神雾节能,3.41,-0.38,-10.026,0.0,3.41,3.79,3.41,3.54,3.41,29834690.0,102427046.0,2173006207.02,-68.64,31.24,-0.21967963386727687,68.094770755886
sz000821,京山轻机,11.33,0.77,7.292,11.32,11.33,10.56,10.28,11.43,10.15,26827503.0,293505937.0,7057171234.74,16.47,1.96,-0.07207207207207213,18.61826086956522
sz000822,山东海化,5.33,0.25,4.921,5.33,5.34,5.08,5.03,5.4,4.86,16463184.0,84337412.0,4770839965.58,6.25,1.0,-0.1086956521739131,13.125
sz000823,超声电子,6.27,0.2,3.295,6.26,6.27,6.07,5.9,6.42,5.69,17643264.0,106351161.0,3366923425.14,13.04,0.76,-0.1469387755102041,119.2691241830065
sz000825,太钢不锈,3.64,0.3,8.982,3.63,3.64,3.34,3.32,3.66,3.29,48933171.0,171830701.0,20815407689.440002,-16.53,0.61,0.01960784313725498,16.92720887245841
sz000826,启迪环境,1.92,-0.05,-2.538,1.92,1.93,1.97,1.89,2.03,1.78,36498762.0,68518145.0,2736678236.16,-2.71,0.48,-0.20987654320987661,3.560592132505176
sz000828,东莞控股,8.91,0.48,5.694,8.9,8.91,8.43,8.3,9.05,8.12,18685852.0,161086096.0,9262096398.72,10.17,0.98,-0.05414012738853501,-65.81064399421129
sz000829,天音控股,6.62,0.39,6.26,6.61,6.62,6.23,6.16,6.76,5.96,36774756.0,233070729.0,6786164899.56,55.22,2.23,-0.10540540540540544,-122.71111111111111
sz000830,鲁西化工,9.79,0.71,7.819,9.78,9.79,9.08,9.0,9.8,8.97,22097962.0,210317816.0,18762301616.19,31.87,1.13,0.05952380952380941,-98.57748724489798
sz000831,中国稀土,22.77,2.07,10.0,22.77,0.0,20.7,20.55,22.77,20.4,12160213.0,269468924.0,24163997775.39,126.9,7.78,-0.05125000000000002,112.59902004454341
sz000833,粤桂股份,4.37,0.08,1.865,4.36,4.37,4.29,4.0,4.48,3.94,8042261.0,33576650.0,2920916088.87,185.86,0.89,-0.16122840690978885,1355.4180487804874
sz000836,富通信息,1.58,-0.14,-8.14,1.57,1.58,1.72,1.64,1.71,1.55,63922003.0,101091720.0,1909359253.92,-35.18,1.58,-0.24038461538461536,-37.24941176470588
sz000837,秦川机床,6.6,0.36,5.769,6.59,6.6,6.24,6.06,6.72,5.88,27233521.0,170965571.0,6665228057.4,40.8,1.39,-0.10081743869209812,-216.0337078651686
sz000838,财信发展,2.53,-0.17,-6.296,2.53,2.54,2.7,2.57,2.73,2.43,35290093.0,88287673.0,2784169290.1,96.83,2.72,-0.18387096774193556,-140.40872276159655
sz000848,承德露露,7.73,0.35,4.743,7.73,7.74,7.38,7.33,7.88,7.27,12686550.0,96846190.0,8136242992.02,12.43,2.81,0.007822685788787549,223.74000000000066
sz000850,华茂股份,2.94,-0.06,-2.0,2.94,2.95,3.0,2.79,3.07,2.71,35430898.0,101766214.0,2774375126.46,21.4,0.63,-0.2363636363636364,-15.705235903337165
sz000851,高鸿股份,3.77,0.01,0.266,3.77,3.78,3.76,3.6,3.93,3.38,59663140.0,215475096.0,4365132275.4,-23.11,0.98,-0.1622222222222222,-66.15803921568629
sz000852,石化机械,5.35,-0.11,-2.015,5.34,5.36,5.46,5.2,5.49,4.94,27344765.0,141510545.0,5112822136.15,57.42,1.67,-0.21091445427728622,inf
